"County","Precinct
Number","Precinct Name","Voting
Age Pop.","VAP
White","VAP
Black","VAP
AIAN","VAP
Asian","VAP
HawPI","VAP
Other","VAP
Multi","VAP
HispWh","VAP
HispBl","VAP
HispOt","Total VAP Hispanic"
"Prince Edward","147401","Hampden",2604,1976,572,12,22,0,19,3,37,19,23,79
"Prince Edward","147501","Darlington Heights",1116,743,347,12,1,1,6,6,7,6,8,21
"Prince Edward","147502","Buffalo Heights",1007,740,252,9,1,1,2,2,4,0,5,9
"Prince Edward","147601","Prospect",2005,920,1057,11,5,1,9,2,13,3,9,25
"Prince Edward","147701","West End",2849,2100,685,7,36,3,14,4,30,6,12,48
"Prince Edward","147801","Center",1250,663,563,5,2,0,13,4,6,7,15,28
"Prince George","149101","Richard Bland",1349,1075,228,4,28,3,11,0,7,1,12,20
"Prince George","149102","Templeton",3510,2748,690,19,25,0,22,6,35,7,23,65
"Prince George","149103","Union Branch",2298,1481,709,20,51,3,22,12,27,18,29,74
"Prince George","149104","Rives",2543,1301,1005,26,73,14,98,26,108,30,108,246
"Prince George","149105","Harrison",869,702,138,8,9,1,4,7,7,1,5,13
"Prince George","149201","Bland",3568,2761,625,24,88,5,52,13,55,18,51,124
"Prince George","149202","Blackwater",2459,1891,492,28,14,3,19,12,21,3,20,44
"Prince George","149203","Brandon",865,672,182,3,3,0,1,4,6,1,2,9
"Prince George","149204","Courts Bldg",2808,1561,1029,19,122,2,55,20,78,18,61,157
"Prince George","149205","Jefferson Park",7404,3024,3873,102,117,34,169,85,396,104,158,658
"Prince William","153000","Pr. William A",844,444,376,1,8,0,15,0,148,3,8,159
"Prince William","153101","Brentsville",1987,1815,45,13,65,4,39,6,59,0,44,103
"Prince William","153102","Bennett",4994,3992,437,54,321,5,161,24,250,13,169,432
"Prince William","153103","Buckhall",2608,2026,265,34,208,3,67,5,124,8,89,221
"Prince William","153104","Nokesville",3164,2575,264,38,196,7,71,13,143,2,84,229
"Prince William","153105","Parkside",6430,3965,710,54,622,4,1010,65,919,27,1063,2009
"Prince William","153106","Ellis",2462,1404,425,30,185,2,383,33,288,23,397,708
"Prince William","153107","Marsteller",4338,3102,509,23,536,5,122,41,269,17,141,427
"Prince William","153108","Victory",6910,4255,1084,55,999,14,438,65,720,35,481,1236
"Prince William","153109","Park",2027,1821,74,26,50,2,50,4,78,3,51,132
"Prince William","153110","Buckland Mills",4997,3228,656,31,865,2,191,24,272,14,202,488
"Prince William","153111","Bristow Run",3915,2816,441,20,426,2,188,22,247,14,196,457
"Prince William","153112","Cedar Point",4014,2947,441,38,426,5,126,31,251,12,140,403
"Prince William","153113","Limestone",2876,1942,380,21,399,1,104,29,198,25,123,346
"Prince William","153114","Signal Hill",3023,2487,165,22,229,2,100,18,146,2,111,259
"Prince William","153201","Saunders",5205,2606,1515,39,461,19,479,86,458,49,522,1029
"Prince William","153202","Marshall",3123,2485,320,41,126,3,136,12,179,10,140,329
"Prince William","153203","Benton",3487,2966,274,25,133,6,67,16,148,10,71,229
"Prince William","153204","McCoart",3940,3023,528,20,273,4,69,23,151,10,70,231
"Prince William","153205","Beville",3135,1378,933,13,413,17,342,39,311,45,365,721
"Prince William","153206","King",3620,1674,1140,41,434,18,279,34,280,30,300,610
"Prince William","153207","Lodge",4295,2347,1031,43,361,12,438,63,436,24,478,938
"Prince William","153208","Westridge",4601,2964,1050,32,320,9,178,48,240,23,184,447
"Prince William","153209","Woodbine",2415,2112,147,26,74,3,43,10,90,2,46,138
"Prince William","153210","Penn",2299,1863,229,15,136,1,42,13,67,1,27,95
"Prince William","153211","Powell",879,579,169,13,85,0,24,9,60,3,31,94
"Prince William","153301","Dumfries",3445,1507,1172,50,174,3,473,66,288,27,524,839
"Prince William","153302","Potomac",3088,1013,1539,13,272,9,190,52,186,54,195,435
"Prince William","153303","Graham Park",5061,2305,1809,54,331,10,479,73,324,39,514,877
"Prince William","153304","Quantico",3943,2747,790,39,159,19,154,35,291,43,172,506
"Prince William","153305","Pattie",2951,2136,508,18,182,8,78,21,138,12,82,232
"Prince William","153306","Washington-Reid",2959,2115,545,24,213,5,43,14,128,16,56,200
"Prince William","153307","Henderson",4604,3110,942,45,299,6,161,41,256,29,184,469
"Prince William","153308","Montclair",3775,2625,659,31,290,20,115,35,178,13,125,316
"Prince William","153309","Ashland",1937,1379,415,13,85,1,33,11,104,11,35,150
"Prince William","153310","Forest Park",2611,1271,989,15,244,3,54,35,124,25,68,217
"Prince William","153311","Swans Creek",3381,1263,1436,22,402,15,190,53,208,42,203,453
"Prince William","153401","Evergreen",2659,2435,101,30,62,2,25,4,82,9,23,114
"Prince William","153402","Battlefield",4113,3583,162,41,245,5,67,10,182,4,79,265
"Prince William","153403","Bull Run",3434,3117,113,11,180,0,8,5,48,1,9,58
"Prince William","153404","Sinclair",4925,2798,889,59,440,10,688,41,558,16,727,1301
"Prince William","153405","Stonewall",4898,3205,384,76,241,6,946,40,624,16,1002,1642
"Prince William","153406","Alvey",5126,4034,361,25,618,8,60,20,172,6,67,245
"Prince William","153407","Westgate",5293,2527,839,53,318,16,1476,64,706,33,1557,2296
"Prince William","153408","Glenkirk",2475,1745,210,14,424,2,67,13,138,5,72,215
"Prince William","153409","Sudley North",4582,2280,855,63,483,3,847,51,683,22,896,1601
"Prince William","153410","Mountain View",4319,3112,469,24,597,4,92,21,206,3,94,303
"Prince William","153411","Mullen",5863,2924,1280,27,414,9,1132,77,624,38,1153,1815
"Prince William","153412","Pace West",5344,3561,711,21,782,11,213,45,324,23,226,573
"Prince William","153501","Lake Ridge",4132,3067,598,39,237,8,157,26,260,22,184,466
"Prince William","153502","Occoquan",6101,3326,1572,84,547,10,487,75,542,39,543,1124
"Prince William","153503","Old Bridge",3072,2219,347,33,210,6,235,22,267,8,265,540
"Prince William","153504","Rockledge",3906,2939,544,25,190,9,174,25,192,13,177,382
"Prince William","153505","Mohican",3028,1847,667,39,235,5,201,34,283,25,239,547
"Prince William","153506","Bethel",4411,2559,882,57,486,9,369,49,471,41,428,940
"Prince William","153507","Chinn",2829,1659,699,12,301,5,128,25,179,15,134,328
"Prince William","153508","Springwoods",2393,1362,656,28,195,9,118,25,146,13,129,288
"Prince William","153601","Dale",3603,1515,1210,71,300,4,459,44,472,52,528,1052
"Prince William","153602","Neabsco",2872,1373,911,11,265,3,278,31,265,15,292,572
"Prince William","153603","Godwin",5816,2388,2173,46,454,15,666,74,573,55,701,1329
"Prince William","153604","Civic Center",3647,1658,1051,55,395,12,433,43,406,22,464,892
"Prince William","153605","Minnieville",3773,2154,760,73,252,4,497,33,579,31,557,1167
"Prince William","153606","Bel Air",3459,1824,713,52,239,8,591,32,474,31,632,1137
"Prince William","153607","Kerrydale",4214,2029,1187,46,350,4,540,58,460,24,578,1062
"Prince William","153608","Enterprise",4425,2198,1243,62,331,7,528,56,424,43,591,1058
"Prince William","153609","Freedom",2843,788,1368,19,292,4,332,40,195,37,351,583
"Prince William","153701","Belmont",4663,2619,877,68,335,6,705,53,617,18,754,1389
"Prince William","153702","Library",5929,2697,1285,59,441,4,1367,76,753,61,1432,2246
"Prince William","153703","Lynn",4641,1718,1540,33,292,2,966,90,688,70,1015,1773
"Prince William","153704","Featherstone",6268,3018,1534,67,701,9,859,80,670,59,893,1622
"Prince William","153705","Potomac View",3146,1699,425,23,238,9,729,23,525,20,760,1305
"Prince William","153706","Rippon",6396,2873,2350,30,735,18,312,78,445,45,350,840
"Prince William","153707","Kilby",3360,1667,510,58,270,9,803,43,485,21,872,1378
"Prince William","153708","River Oaks",4526,1295,2377,31,367,5,376,75,271,60,411,742
"Pulaski","155101","Belspring",1041,1021,10,2,5,0,3,0,2,0,2,4
"Pulaski","155102","New River",3033,2784,187,17,28,2,15,0,21,0,15,36
"Pulaski","155103","West Cloyd",1637,1599,20,3,10,3,1,1,4,0,2,6
"Pulaski","155201","Draper",1703,1643,37,5,15,0,3,0,7,0,3,10
"Pulaski","155202","South Pulaski",1038,962,68,0,4,1,1,2,15,1,3,19
"Pulaski","155203","Newbern",2816,2587,189,12,10,0,17,1,8,1,17,26
"Pulaski","155301","Dublin",3826,3572,194,18,26,2,10,4,33,1,11,45
"Pulaski","155302","Hiwassee",678,637,34,2,3,0,0,2,1,0,0,1
"Pulaski","155304","Snowville",1497,1474,8,9,1,0,0,5,7,0,3,10
"Pulaski","155401","Massie",4465,4120,250,35,34,0,21,5,32,0,15,47
"Pulaski","155402","Walker",1097,1062,13,14,6,0,2,0,6,0,1,7
"Pulaski","155501","Robinson",5240,4721,429,37,33,1,13,6,48,1,13,62
"Rappahannock","157101","Washington",994,921,50,8,7,2,3,3,16,0,2,18
"Rappahannock","157201","Amissville",1324,1222,62,12,11,0,13,4,24,1,16,41
"Rappahannock","157301","Sperryville",1106,1016,75,4,10,0,1,0,11,0,1,12
"Rappahannock","157401","Scrabble",1285,1214,49,6,7,0,5,4,38,0,1,39
"Rappahannock","157501","Chester Gap",403,391,8,4,0,0,0,0,6,0,0,6
"Rappahannock","157502","Flint Hill",796,746,33,6,3,0,6,2,21,0,6,27
"Richmond","159101","Precinct 1-1",1071,517,535,2,0,1,11,5,2,2,10,14
"Richmond","159201","Precinct 2-1",2521,1369,1080,13,10,0,39,10,54,7,38,99
"Richmond","159301","Precinct 3-1",1073,908,147,4,5,1,3,5,6,0,7,13
"Richmond","159302","Precinct 3-2",188,142,45,0,1,0,0,0,1,0,0,1
"Richmond","159401","Precinct 4-1",1252,1014,188,6,9,0,34,1,9,0,34,43
"Richmond","159501","Precinct 5-1",887,713,107,7,3,1,54,2,54,0,58,112
"Richmond","159502","Precinct 5-2",671,339,307,5,11,0,7,2,66,1,9,76
"Roanoke","161101","Catawba",902,861,29,3,4,2,3,0,1,0,2,3
"Roanoke","161102","Mason Valley",852,839,4,9,0,0,0,0,0,0,2,2
"Roanoke","161103","Glenvar",1855,1752,78,6,14,0,2,3,8,1,1,10
"Roanoke","161104","Northside",1564,1233,250,2,64,2,10,3,12,0,9,21
"Roanoke","161105","Peters Creek",3073,2662,317,9,66,2,11,6,27,6,11,44
"Roanoke","161106","Green Hill",4328,3968,265,23,44,5,18,5,18,3,16,37
"Roanoke","161107","Bennett Springs",1167,1152,10,3,1,0,1,0,5,0,1,6
"Roanoke","161108","Wildwood",1678,1609,24,9,25,1,7,3,23,1,8,32
"Roanoke","161201","Plantation",2819,2506,209,16,66,1,17,4,41,3,14,58
"Roanoke","161202","Burlington",1794,1473,230,10,55,1,16,9,31,3,23,57
"Roanoke","161203","Mountain View",3049,2812,135,3,82,2,9,6,16,1,8,25
"Roanoke","161204","Botetourt Springs",2375,2097,172,3,89,3,3,8,30,0,4,34
"Roanoke","161205","Orchards",3410,3152,165,2,85,0,6,0,37,1,6,44
"Roanoke","161206","Hollins",1857,1578,183,9,47,2,32,6,43,6,33,82
"Roanoke","161301","Bent Mountain",690,669,13,5,1,0,2,0,9,1,1,11
"Roanoke","161302","Poages Mill",2789,2658,23,13,77,0,17,1,30,0,11,41
"Roanoke","161303","Windsor Hills",1905,1768,63,3,51,0,13,7,20,1,10,31
"Roanoke","161304","Oak Grove",2961,2726,46,16,156,0,14,3,37,0,14,51
"Roanoke","161305","Castle Rock",3494,3237,47,12,174,1,19,4,66,0,18,84
"Roanoke","161306","Garst Mill",2081,1755,199,9,86,2,26,4,33,1,24,58
"Roanoke","161402","Bonsack",661,627,19,3,12,0,0,0,11,0,0,11
"Roanoke","161403","North Vinton",2968,2759,140,7,28,1,29,4,20,1,29,50
"Roanoke","161404","South Vinton",3477,3146,226,20,36,3,42,4,33,6,46,85
"Roanoke","161405","Lindenwood",3653,3470,81,28,49,0,19,6,14,0,17,31
"Roanoke","161406","Mount Pleasant",3045,2881,118,26,14,1,4,1,21,0,4,25
"Roanoke","161501","Cotton Hill",1533,1401,27,5,92,1,4,3,18,0,2,20
"Roanoke","161502","Penn Forest",1829,1713,49,10,50,1,3,3,21,0,3,24
"Roanoke","161503","Cave Spring",1846,1733,46,8,48,0,6,5,16,0,7,23
"Roanoke","161504","Ogden",2513,2012,222,26,210,2,25,16,66,3,39,108
"Roanoke","161505","Clearbrook",1721,1635,61,10,11,1,2,1,8,0,2,10
"Roanoke","161506","Mount Vernon",1730,1593,64,3,51,2,16,1,25,1,16,42
"Roanoke","161507","Hunting Hills",2644,2438,83,14,79,0,22,8,36,1,24,61
"Rockbridge","163101","Airport",1331,1295,12,8,10,0,6,0,18,1,4,23
"Rockbridge","163102","Ben Salem",980,955,4,12,4,0,5,0,11,0,6,17
"Rockbridge","163103","Plank Road",572,558,1,8,1,0,4,0,2,0,4,6
"Rockbridge","163104","Effinger",680,664,4,5,1,0,4,2,3,1,0,4
"Rockbridge","163201","Collierstown",1140,1118,7,7,4,0,3,1,3,0,0,3
"Rockbridge","163202","Highland Belle",1876,1836,16,10,7,0,4,3,8,0,4,12
"Rockbridge","163203","Vo-Tech",750,685,33,11,12,0,2,7,10,0,5,15
"Rockbridge","163301","Maury River",1304,1139,137,10,1,1,15,1,8,1,15,24
"Rockbridge","163302","Natural Bridge",1463,1380,48,22,6,0,6,1,6,4,7,17
"Rockbridge","163303","Falling Spring",643,578,49,9,3,0,1,3,3,0,2,5
"Rockbridge","163401","Fairfield",1182,1147,27,2,2,1,3,0,5,0,2,7
"Rockbridge","163402","Mountain View",1745,1685,27,23,6,1,0,3,9,1,0,10
"Rockbridge","163403","Vesuvius",756,710,26,9,2,0,8,1,7,0,7,14
"Rockbridge","163501","Goshen",823,805,11,4,3,0,0,0,7,4,0,11
"Rockbridge","163502","Meadowview",1107,989,75,13,25,3,2,0,7,1,3,11
"Rockbridge","163503","Rockbridge Baths",624,614,3,4,1,1,0,1,0,0,0,0
"Rockbridge","163504","Rockbridge",1067,1022,19,12,8,4,2,0,4,0,1,5
"Rockingham","165101","Broadway",2639,2492,29,23,15,1,75,4,46,0,87,133
"Rockingham","165102","Timberville",1478,1393,21,23,3,0,35,3,31,2,36,69
"Rockingham","165103","Fulks Run",2010,1977,8,15,1,0,9,0,13,0,9,22
"Rockingham","165104","Bergton",644,635,1,4,2,0,2,0,0,0,1,1
"Rockingham","165105","Lacey Spring",1278,1240,12,11,3,0,11,1,5,0,12,17
"Rockingham","165106","Tenth Legion",1256,1212,20,4,2,0,17,1,15,0,17,32
"Rockingham","165107","Plains",2849,2779,14,15,11,1,27,2,30,2,31,63
"Rockingham","165201","Singers Glen",1524,1499,5,6,4,0,10,0,10,0,10,20
"Rockingham","165202","Edom",1498,1450,12,7,7,0,20,2,4,0,19,23
"Rockingham","165203","Melrose",2790,2533,45,18,11,1,177,5,141,0,186,327
"Rockingham","165204","Mt. Clinton",1574,1512,34,6,8,0,14,0,16,5,14,35
"Rockingham","165207","Ottobine",2937,2879,13,12,2,0,28,3,17,0,28,45
"Rockingham","165301","Keezletown",1373,1277,18,7,7,1,63,0,24,2,64,90
"Rockingham","165302","Port Republic",1845,1780,22,7,10,0,25,1,23,2,23,48
"Rockingham","165303","North River",1376,1338,11,1,3,1,21,1,10,0,20,30
"Rockingham","165304","Grottoes",1951,1821,71,8,15,0,31,5,45,1,32,78
"Rockingham","165305","Massanetta Springs",5359,4885,134,14,112,1,202,11,114,3,212,329
"Rockingham","165306","Cross Keys",1189,1115,22,4,7,0,40,1,17,0,39,56
"Rockingham","165401","Bridgewater",4671,4340,142,25,41,3,111,9,57,2,117,176
"Rockingham","165402","Montezuma",1940,1900,10,4,11,0,13,2,11,1,10,22
"Rockingham","165403","Mt. Crawford",338,322,7,1,2,0,6,0,1,0,6,7
"Rockingham","165404","Dayton",1169,1083,8,2,8,0,65,3,37,0,65,102
"Rockingham","165405","Silver Lake",3547,3138,62,56,42,1,228,20,106,12,293,411
"Rockingham","165501","Elkton",2089,1983,80,3,11,0,12,0,18,2,13,33
"Rockingham","165502","Swift Run",3333,3231,59,10,6,0,19,8,18,0,20,38
"Rockingham","165503","McGaheysville",2062,1958,26,12,12,2,47,5,15,1,48,64
"Rockingham","165504","South Fork",1297,1232,43,4,5,0,11,2,24,0,11,35
"Rockingham","165505","Stony Run",2226,2071,113,10,14,1,10,7,39,1,11,51
"Russell","167101","Moccasin",1883,1862,5,7,5,0,3,1,8,0,2,10
"Russell","167102","Copper Creek",1454,1427,5,10,3,0,9,0,8,1,10,19
"Russell","167103","South Castlewood",1712,1669,12,15,1,0,13,2,1,0,17,18
"Russell","167201","North Castlewood",2378,2299,38,3,7,0,30,1,7,0,28,35
"Russell","167202","Dante",773,760,12,1,0,0,0,0,1,0,0,1
"Russell","167203","Cleveland",1236,1223,5,4,3,0,0,1,2,0,0,2
"Russell","167301","Cooks Mill",545,545,0,0,0,0,0,0,3,0,0,3
"Russell","167302","Daughterty",183,180,1,2,0,0,0,0,1,0,0,1
"Russell","167303","Honaker",3207,3167,21,13,2,0,4,0,15,0,6,21
"Russell","167401","Drill",258,256,0,2,0,0,0,0,0,0,0,0
"Russell","167402","Swords Creek",2236,2201,3,18,3,3,4,4,5,0,8,13
"Russell","167403","Elk Garden",1933,1924,3,4,1,0,0,1,5,0,0,5
"Russell","167501","East Lebanon",2324,2284,25,4,5,1,5,0,11,1,5,17
"Russell","167502","West Lebanon",2870,2725,77,15,30,0,15,8,10,1,14,25
"Scott","169101","Weber City",1520,1486,9,15,5,1,4,0,8,0,5,13
"Scott","169102","Yuma",1540,1520,7,7,3,0,1,2,8,0,1,9
"Scott","169202","Weber City East",1212,1196,5,9,2,0,0,0,3,0,0,3
"Scott","169203","Hiltons",1549,1524,3,11,1,0,10,0,7,0,11,18
"Scott","169204","Clark's",367,364,0,2,0,0,1,0,1,0,0,1
"Scott","169301","Nickelsville",1200,1185,2,4,0,2,7,0,1,0,12,13
"Scott","169302","Snowflake",751,746,0,1,1,0,3,0,1,0,3,4
"Scott","169303","Twin Springs",930,912,1,9,5,0,3,0,7,0,2,9
"Scott","169304","Copper Creek",298,291,1,3,0,0,3,0,3,0,5,8
"Scott","169401","Gate City",2751,2655,56,20,7,0,9,4,6,0,10,16
"Scott","169501","Dungannon",768,758,2,0,2,0,6,0,1,0,4,5
"Scott","169502","Fort Blackmore",762,754,0,4,0,0,4,0,2,0,4,6
"Scott","169503","Manville",479,477,1,0,0,0,1,0,2,0,1,3
"Scott","169504","Rye Cove",1123,1111,1,2,1,0,8,0,7,0,6,13
"Scott","169601","Clinchport",873,866,2,3,1,0,1,0,0,0,1,1
"Scott","169602","Duffield-Pattonsville",2121,2075,26,8,5,2,4,1,6,0,4,10
"Scott","169603","Fairview",457,449,0,2,0,0,5,1,0,0,4,4
"Shenandoah","171101","Orkney Springs",1000,969,8,10,2,0,10,1,11,0,10,21
"Shenandoah","171102","Forestville",1026,987,13,5,3,0,17,1,12,0,23,35
"Shenandoah","171103","New Market",3359,3146,42,22,18,0,125,6,81,1,127,209
"Shenandoah","171201","Conicville",2500,2417,30,25,11,0,11,6,16,0,16,32
"Shenandoah","171202","Mt. Jackson",2503,2255,23,30,19,0,174,2,91,3,174,268
"Shenandoah","171301","Columbia Furnace",1160,1097,3,5,7,0,48,0,30,1,45,76
"Shenandoah","171302","Edinburg",2414,2300,22,22,10,1,54,5,59,3,64,126
"Shenandoah","171303","St. Luke",1424,1400,8,3,5,0,7,1,19,1,8,28
"Shenandoah","171401","Woodstock",4637,4190,147,21,43,1,229,6,183,11,231,425
"Shenandoah","171402","Fort Valley",1101,1086,1,7,6,0,1,0,22,0,1,23
"Shenandoah","171501","Cedar Creek",169,168,1,0,0,0,0,0,2,0,0,2
"Shenandoah","171502","Mt. Olive",1715,1680,8,6,8,1,12,0,12,0,11,23
"Shenandoah","171503","Toms Brook",1878,1790,20,20,12,3,29,4,21,0,38,59
"Shenandoah","171504","Lebanon Church",1535,1494,8,6,11,2,12,2,12,0,12,24
"Shenandoah","171601","Strasburg",4752,4364,245,26,49,1,59,8,91,8,67,166
"Shenandoah","171602","Signal Knob",1591,1557,4,8,5,2,12,3,29,0,12,41
"Smyth","173101","Saltville",3399,3364,5,14,7,0,9,0,13,0,8,21
"Smyth","173201","Seven Mile Ford",2217,2160,34,6,8,1,6,2,3,0,4,7
"Smyth","173202","Rich Valley",1272,1263,2,2,1,0,4,0,4,0,4,8
"Smyth","173301","Chilhowie",3102,2961,48,5,8,0,75,5,18,0,79,97
"Smyth","173302","St. Clair",716,708,2,5,0,0,0,1,1,0,0,1
"Smyth","173401","East Park",2002,1926,47,11,5,0,9,4,23,2,9,34
"Smyth","173402","West Park",1450,1270,131,10,10,2,17,10,12,2,15,29
"Smyth","173501","Atkins",2327,2297,5,12,2,0,9,2,15,0,9,24
"Smyth","173502","Wassona",1541,1480,16,10,12,0,23,0,13,0,21,34
"Smyth","173601","Royal Oak East",2697,2457,200,19,10,0,7,4,14,0,8,22
"Smyth","173602","Royal Oak West",1017,991,15,4,3,0,4,0,8,0,4,12
"Smyth","173701","Adwolfe",2196,2144,14,13,6,0,17,2,8,1,17,26
"Smyth","173702","Sugar Grove",1351,1308,23,13,4,0,2,1,7,0,2,9
"Smyth","173703","Konnarock",204,200,0,1,1,0,2,0,2,0,1,3
"Southampton","175101","Berlin",1064,890,153,16,3,0,0,2,4,0,1,5
"Southampton","175102","Ivor",1243,850,371,4,7,0,5,6,4,2,4,10
"Southampton","175201","Boykins",1220,592,609,1,4,0,10,4,6,1,12,19
"Southampton","175202","Branchville",363,209,154,0,0,0,0,0,1,0,0,1
"Southampton","175203","Meherrin",254,116,135,3,0,0,0,0,3,0,0,3
"Southampton","175301","Capron",1321,696,597,19,2,1,0,6,6,2,2,10
"Southampton","175302","Sebrell",773,489,261,7,6,1,7,2,0,0,9,9
"Southampton","175401","Drewryville",2089,907,1165,11,2,0,2,2,7,3,3,13
"Southampton","175501","Hunterdale",1496,1244,237,3,6,0,3,3,5,1,2,8
"Southampton","175502","Forks-Of-The-River",683,462,212,1,3,1,1,3,5,1,3,9
"Southampton","175601","Courtland",1578,943,620,6,4,1,1,3,4,2,1,7
"Southampton","175602","Sedley",571,489,75,4,3,0,0,0,3,0,0,3
"Southampton","175701","Blackwater River",926,268,642,4,0,0,4,8,0,3,3,6
"Southampton","175702","Newsoms",1071,715,333,5,3,0,11,4,2,1,9,12
"Spotsylvania","177101","Partlow",2815,2488,253,20,38,2,6,8,26,1,6,33
"Spotsylvania","177102","Blaydes Corner",3154,2576,428,29,59,5,46,11,33,1,47,81
"Spotsylvania","177103","Travelers Rest",2941,2335,435,31,59,3,63,15,54,0,70,124
"Spotsylvania","177104","Massaponax",3132,2374,546,31,91,4,64,22,123,5,73,201
"Spotsylvania","177201","Elys Ford",2055,1863,108,15,35,1,29,4,37,1,32,70
"Spotsylvania","177202","Wilderness",2153,1853,190,16,35,4,49,6,65,5,49,119
"Spotsylvania","177203","Ni River",3831,3091,473,33,90,13,113,18,97,10,123,230
"Spotsylvania","177204","Chancellor",3554,2597,670,18,92,6,143,28,156,19,150,325
"Spotsylvania","177301","Plank Road",4220,3302,487,24,131,8,249,19,180,8,242,430
"Spotsylvania","177302","Hazel Run",4603,3321,781,34,156,5,265,41,181,12,273,466
"Spotsylvania","177303","Grange Hall",2591,2209,220,7,109,1,38,7,88,7,41,136
"Spotsylvania","177401","Summit",6719,4984,1266,45,211,15,164,34,231,21,176,428
"Spotsylvania","177402","Frazers Gate",3581,2648,664,18,118,5,105,23,110,8,111,229
"Spotsylvania","177403","Lee Hill",4196,3105,790,26,119,8,125,23,134,8,126,268
"Spotsylvania","177501","Belmont",2449,2108,282,19,19,5,15,1,38,3,14,55
"Spotsylvania","177502","Brokenburg",3309,2904,324,22,31,0,20,8,44,6,20,70
"Spotsylvania","177503","Todd's Tavern",1499,1333,132,9,13,3,9,0,15,1,8,24
"Spotsylvania","177504","Courthouse",2499,2040,346,19,35,5,37,17,43,3,39,85
"Spotsylvania","177505","Brock",2954,2557,290,21,63,1,15,7,42,5,21,68
"Spotsylvania","177601","Salem",2889,1939,654,23,81,2,177,13,178,10,182,370
"Spotsylvania","177602","Smith Station",6912,4981,1341,49,256,12,234,39,222,38,239,499
"Spotsylvania","177603","Piedmont",3500,2590,529,29,123,9,197,23,155,11,200,366
"Spotsylvania","177701","Battlefield",3176,2490,454,21,77,2,123,9,118,10,130,258
"Spotsylvania","177702","Brent's Mill",2947,2380,368,25,71,14,76,13,84,8,77,169
"Spotsylvania","177703","Fairview",6675,4491,1471,67,278,8,314,46,272,37,328,637
"Stafford","179101","Hartwood",4497,3835,454,29,85,4,65,25,115,2,67,184
"Stafford","179102","Rocky Run",4604,3361,867,36,209,5,102,24,145,15,104,264
"Stafford","179103","Simpson",1946,1726,124,19,43,1,28,5,53,3,32,88
"Stafford","179104","Ramoth",3077,2228,569,20,171,5,62,22,129,11,65,205
"Stafford","179201","Rock Hill",3319,2562,447,30,118,8,122,32,173,16,136,325
"Stafford","179202","Roseville",3941,2777,776,30,198,4,125,31,200,17,133,350
"Stafford","179203","Ruby",2762,2448,129,21,61,14,71,18,76,2,87,165
"Stafford","179204","Stefaniga",3414,2660,454,32,165,2,71,30,105,13,73,191
"Stafford","179301","Griffis",3173,1947,869,22,129,15,166,25,188,31,178,397
"Stafford","179302","Widewater",6734,4913,1247,49,275,13,192,45,432,36,217,685
"Stafford","179303","Harbor",3031,2623,262,30,63,6,37,10,120,7,39,166
"Stafford","179401","Aquia",5095,3510,939,58,177,11,339,61,365,44,361,770
"Stafford","179402","Courthouse",4991,2917,1532,36,247,8,206,45,268,53,216,537
"Stafford","179403","Brooke",5793,4337,1141,48,126,4,113,24,144,12,123,279
"Stafford","179501","Grafton",3429,2951,275,41,63,3,77,19,102,11,87,200
"Stafford","179502","Falmouth",4035,3293,487,43,131,1,65,15,125,9,65,199
"Stafford","179503","Drew",2198,1584,424,17,55,10,93,15,82,7,92,181
"Stafford","179504","Gayle",4961,3159,1277,40,224,4,210,47,178,31,232,441
"Stafford","179601","Ferry Farm",3189,2890,185,31,41,3,25,14,78,5,29,112
"Stafford","179602","Chatham",3898,3007,580,31,96,3,165,16,91,14,176,281
"Stafford","179603","White Oak",3967,3451,303,80,81,1,38,13,62,3,40,105
"Stafford","179701","Woodlands",2715,1907,579,20,111,4,77,17,131,15,77,223
"Stafford","179702","Whitson",3370,2227,752,22,147,10,180,32,189,25,193,407
"Stafford","179703","Hampton",3625,2336,851,31,156,6,213,32,238,29,231,498
"Surry","181101","Surry",1150,835,288,9,7,1,1,9,13,1,1,15
"Surry","181201","Bacon's Castle",1111,456,641,3,6,0,1,4,2,3,3,8
"Surry","181301","Dendron",547,297,232,8,2,0,4,4,3,2,8,13
"Surry","181302","Wall's Bridge",518,231,281,2,1,0,0,3,1,0,0,1
"Surry","181401","Carsley",1087,534,536,6,3,0,8,0,5,0,8,13
"Surry","181501","Claremont",753,496,245,5,3,1,1,2,3,1,1,5
"Surry","181502","Spring Grove",405,68,321,5,2,0,3,6,1,1,5,7
"Sussex","183101","Waverly",1200,254,893,3,0,0,49,1,7,0,49,56
"Sussex","183201","Stony Creek",974,394,567,2,6,0,3,2,11,1,3,15
"Sussex","183202","Little Mill",290,116,164,6,0,0,1,3,3,3,1,7
"Sussex","183301","Courthouse",982,574,398,4,3,0,3,0,9,5,4,18
"Sussex","183302","Wakefield",505,426,69,3,6,0,1,0,6,1,1,8
"Sussex","183401","Mars Hill",911,283,609,0,8,0,6,5,5,0,6,11
"Sussex","183402","West Wakefield",130,44,76,1,0,0,7,2,1,1,7,9
"Sussex","183501","Henry",814,306,502,5,0,0,0,1,0,0,0,0
"Sussex","183502","Yale",390,127,260,1,1,0,1,0,0,1,2,3
"Sussex","183601","Blackwater",848,542,287,3,6,0,10,0,6,1,10,17
"Sussex","183602","Newville",3015,907,2051,6,12,0,37,2,10,3,32,45
