"County","Precinct
Number","Precinct Name","Total 
Population","White","Black","AIAN","Asian","HawPI","Other","Multi","Hisp.
White","Hisp.
Black","Hisp.
Other","Total
Hispanic"
"Martinsville","690001","Precinct 1",1168,35,1119,2,4,0,7,1,7,2,4,13
"Martinsville","690002","Precinct 2",3130,1783,1197,8,50,0,78,14,37,8,74,119
"Martinsville","690003","Precinct 3",2623,1122,1315,20,20,2,124,20,89,7,132,228
"Martinsville","690004","Precinct 4",3579,1678,1768,7,11,0,98,17,44,5,103,152
"Martinsville","690005","Precinct 5",2572,2254,238,6,55,3,12,4,19,0,21,40
"Martinsville","690006","Precinct 6",749,31,714,1,0,0,0,3,0,0,0,0
"Newport News","700101","Denbigh",6960,2250,3844,63,356,6,281,160,395,149,329,873
"Newport News","700102","Epes",7871,1974,4954,83,308,25,343,184,285,125,438,848
"Newport News","700103","Jenkins",6616,2888,3028,76,221,11,274,118,216,100,300,616
"Newport News","700104","McIntosh",4657,1663,2397,31,260,35,201,70,202,85,213,500
"Newport News","700105","Oyster Point",1277,823,357,11,29,4,35,18,39,11,35,85
"Newport News","700106","Reservoir",7636,3291,3315,73,411,20,388,138,413,164,450,1027
"Newport News","700107","Richneck",5992,3019,2262,39,377,16,168,111,175,78,200,453
"Newport News","700108","Lee Hall",9812,5364,3232,105,391,69,421,230,637,104,521,1262
"Newport News","700109","Windsor",3544,1978,1228,29,153,8,77,71,116,38,96,250
"Newport News","700110","Greenwood",7090,2835,3403,62,306,39,275,170,345,132,332,809
"Newport News","700201","Bland",1396,731,492,12,57,4,71,29,48,25,73,146
"Newport News","700202","Boulevard",5234,3695,1249,37,105,11,76,61,121,33,93,247
"Newport News","700203","Charles",5778,3958,1231,67,340,14,76,92,173,33,98,304
"Newport News","700204","Wellesley",4224,3192,792,23,116,2,59,40,97,16,60,173
"Newport News","700205","Deep Creek",3767,3268,378,14,75,8,10,14,83,1,14,98
"Newport News","700208","Hidenwood",2068,1905,84,19,41,1,13,5,40,0,14,54
"Newport News","700209","Hilton",3165,2795,219,34,69,4,27,17,53,1,38,92
"Newport News","700210","Nelson",5795,3966,1279,43,321,8,99,79,147,41,131,319
"Newport News","700211","Palmer",6213,3590,1656,57,238,10,587,75,373,106,626,1105
"Newport News","700212","Riverside",1892,1782,46,11,40,2,8,3,24,1,8,33
"Newport News","700213","Sanford",1500,1193,177,5,92,1,24,8,21,12,26,59
"Newport News","700215","Warwick",2678,1674,798,8,71,1,94,32,51,35,98,184
"Newport News","700216","Yates",2226,1707,440,2,50,0,11,16,35,13,9,57
"Newport News","700217","Riverview",3221,2421,546,24,167,0,30,33,69,17,37,123
"Newport News","700218","Kiln Creek",6622,4142,1682,46,497,15,162,78,214,41,186,441
"Newport News","700219","Deer Park",8030,4721,2440,50,357,10,375,77,274,98,407,779
"Newport News","700302","Briarfield",4287,1402,2521,49,49,4,191,71,91,45,216,352
"Newport News","700303","Carver",3307,1082,2039,29,24,2,83,48,33,40,107,180
"Newport News","700304","Chestnut",1807,64,1688,6,5,1,12,31,11,12,12,35
"Newport News","700305","Downtown",2178,691,1382,19,25,4,24,33,20,33,30,83
"Newport News","700306","Dunbar",2159,56,2039,14,2,0,7,41,5,38,14,57
"Newport News","700307","Huntington",1756,48,1645,5,5,1,18,34,2,8,11,21
"Newport News","700308","Jefferson",2000,41,1894,8,0,2,23,32,2,17,29,48
"Newport News","700309","Magruder",1690,55,1567,12,3,1,17,35,7,14,19,40
"Newport News","700310","Marshall",2508,53,2406,5,1,0,1,42,11,33,11,55
"Newport News","700311","Newmarket",4312,1546,2584,26,62,6,47,41,50,39,58,147
"Newport News","700312","Newsome Park",1328,18,1267,0,8,0,7,28,2,18,14,34
"Newport News","700313","Reed",3315,94,3144,12,1,0,13,51,12,30,14,56
"Newport News","700314","River",2342,1283,911,26,53,1,29,39,31,8,33,72
"Newport News","700315","Sedgefield",3019,2052,760,43,80,4,41,39,48,13,56,117
"Newport News","700316","South Morrison",4473,1889,2279,35,106,14,67,83,102,64,73,239
"Newport News","700317","Washington",1152,25,1099,4,0,0,16,8,1,11,17,29
"Newport News","700318","Wilson",1891,247,1557,5,19,0,20,43,2,31,22,55
"Newport News","700319","Saunders",6350,3482,2389,72,176,18,129,84,150,52,168,370
"Newport News","700320","Watkins",5581,3565,1272,56,144,8,465,71,139,36,488,663
"Norfolk","710101","Granby",6619,3710,2282,79,248,27,171,102,195,89,229,513
"Norfolk","710102","Ocean View School",7480,4968,1809,122,276,9,180,116,310,78,239,627
"Norfolk","710103","Northside",3854,2769,645,62,220,20,101,37,130,23,135,288
"Norfolk","710104","Titustown Center",7528,4085,2594,119,230,29,322,149,438,100,408,946
"Norfolk","710105","Tucker House",1133,210,816,9,43,5,36,14,15,21,42,78
"Norfolk","710106","Zion Grace",27380,16691,7203,287,1270,99,981,849,322,87,239,3232
"Norfolk","710201","Old Dominion",4669,3475,812,20,263,16,47,36,89,30,47,166
"Norfolk","710203","Ghent Square",1678,1414,107,11,121,1,12,12,28,0,10,38
"Norfolk","710204","Immanuel",2583,736,1700,17,80,3,22,25,39,37,31,107
"Norfolk","710205","Lafayette",1806,1415,269,6,97,2,7,10,52,9,10,71
"Norfolk","710207","Lambert's Point",3557,1113,2142,10,178,6,55,53,44,37,66,147
"Norfolk","710208","Larchmont Library",1266,1219,19,6,19,0,3,0,17,0,2,19
"Norfolk","710209","Larchmont Recreation Center",4016,2771,640,13,508,2,35,47,87,28,38,153
"Norfolk","710210","Maury",3366,2833,322,21,157,1,23,9,79,11,21,111
"Norfolk","710211","Chrysler Museum",3682,2992,404,19,228,2,16,21,78,12,21,111
"Norfolk","710212","Park Place",4141,472,3527,15,30,4,40,53,68,41,49,158
"Norfolk","710213","Taylor Elementary School",4223,3640,317,17,178,2,35,34,92,3,32,133
"Norfolk","710214","Stuart",4013,2673,1078,45,121,11,49,36,72,24,59,155
"Norfolk","710215","Suburban Park",3379,2286,832,36,128,2,62,33,63,17,68,148
"Norfolk","710217","Wesley",4968,2174,2179,65,222,9,231,88,184,48,261,493
"Norfolk","710218","Willard",2841,2425,271,29,63,4,37,12,45,9,35,89
"Norfolk","710301","Ballentine",4798,966,3602,29,31,2,98,70,109,29,112,250
"Norfolk","710302","Tanner's Creek",3209,1075,1720,26,207,10,126,45,107,50,127,284
"Norfolk","710303","Bowling Park",5155,220,4755,12,37,6,61,64,15,41,85,141
"Norfolk","710304","Coleman Place School",2914,668,1907,15,229,2,61,32,80,58,62,200
"Norfolk","710305","Lafayette-Winona",3365,1166,1942,61,45,0,96,55,72,23,124,219
"Norfolk","710306","Lindenwood",2761,479,2148,12,19,1,69,33,22,15,71,108
"Norfolk","710308","Norview Methodist",3347,1740,1280,51,154,12,51,59,98,41,66,205
"Norfolk","710309","Norview Middle School",4650,874,3456,24,131,13,59,93,90,55,67,212
"Norfolk","710310","Rosemont",7097,736,5755,48,110,23,299,126,198,106,340,644
"Norfolk","710311","Sherwood Rec Center",4984,1985,2281,43,451,5,130,89,119,58,145,322
"Norfolk","710312","Sherwood School",2820,1520,1078,23,110,7,40,42,85,21,42,148
"Norfolk","710313","Union Chapel",2209,79,2029,6,13,0,35,47,14,9,45,68
"Norfolk","710402","Berkley",3271,75,3117,8,12,1,22,36,4,27,25,56
"Norfolk","710403","Brambleton",4071,71,3908,6,8,5,25,48,28,96,21,145
"Norfolk","710404","Campostella",4522,173,4235,13,21,1,37,42,30,43,43,116
"Norfolk","710405","Chesterfield",3567,169,3267,18,31,4,30,48,16,34,34,84
"Norfolk","710406","Barron Black",3031,1509,963,23,451,7,49,29,103,26,41,170
"Norfolk","710408","Easton",4638,2319,1829,33,278,4,126,49,156,37,154,347
"Norfolk","710409","Fairlawn",3427,1734,1302,17,223,6,88,57,79,38,107,224
"Norfolk","710411","Hunton Y",3273,251,2989,3,0,0,5,25,13,37,15,65
"Norfolk","710412","Ingleside",3277,713,2418,24,28,5,58,31,42,15,58,115
"Norfolk","710413","Poplar Halls",5114,1422,3305,33,135,3,139,77,79,51,176,306
"Norfolk","710414","Young Park",5442,146,5202,13,9,2,37,33,24,47,47,118
"Norfolk","710415","United Way",4392,2041,1818,36,262,3,158,74,77,38,165,280
"Norfolk","710501","Bayview School",5515,3796,1201,82,154,17,211,54,174,54,229,457
"Norfolk","710503","East Ocean View",5271,3029,1696,45,139,8,279,75,150,73,287,510
"Norfolk","710504","Larrymore",3935,2006,1407,28,269,5,172,48,164,30,190,384
"Norfolk","710505","Little Creek",3090,2041,666,32,181,9,123,38,131,30,137,298
"Norfolk","710506","Ocean View Center",4703,3306,948,63,172,12,130,72,116,42,165,323
"Norfolk","710508","Oceanair",3465,1457,1640,27,68,26,191,56,130,68,203,401
"Norfolk","710509","Tarrallton",4609,3606,539,53,263,4,104,40,165,10,110,285
"Norfolk","710510","Third Presbyterian",4886,3760,770,43,164,5,96,48,105,8,120,233
"Norfolk","710511","Crossroads",5142,3400,1284,56,189,9,159,45,181,76,176,433
"Norfolk","710512","Azalea Gardens",2671,1701,672,39,156,11,63,29,126,17,67,210
"Norton","720001","East",3958,3510,305,22,67,0,44,10,32,0,36,68
"Petersburg","730101","First Ward First Precinct",4985,849,3714,18,62,4,289,49,95,55,302,452
"Petersburg","730201","Second Ward First Precinct",4952,995,3766,10,75,6,68,32,36,39,66,141
"Petersburg","730301","Third Ward First Precinct",4926,1291,3475,31,57,6,23,43,52,34,30,116
"Petersburg","730401","Fourth Ward First Precinct",4502,1058,3300,28,40,2,36,38,43,31,36,110
"Petersburg","730501","Fifth Ward First Precinct",4320,232,3948,11,58,2,31,38,27,19,43,89
"Petersburg","730601","Sixth Ward First Precinct",4232,164,4002,10,2,0,36,18,19,24,42,85
"Petersburg","730701","Seventh Ward First Precinct",4503,628,3673,21,17,1,136,27,43,33,147,223
"Poquoson","735001","Central",4097,3855,38,31,137,2,25,9,68,0,27,95
"Poquoson","735002","Eastern",4299,4145,21,29,72,6,23,3,59,0,25,84
"Poquoson","735003","Western",3754,3557,37,14,119,1,14,12,32,0,10,42
"Portsmouth","740001","One",3573,2025,1392,35,51,9,36,25,50,7,49,106
"Portsmouth","740005","Five",2830,113,2624,12,8,1,16,56,3,25,28,56
"Portsmouth","740007","Seven",2413,973,1330,20,40,4,26,20,47,34,35,116
"Portsmouth","740009","Nine",3154,828,2238,22,16,1,23,26,37,24,28,89
"Portsmouth","740010","Ten",2021,1209,712,18,29,1,28,24,54,6,20,80
"Portsmouth","740011","Eleven",2254,30,2172,8,17,0,3,24,3,10,23,36
"Portsmouth","740013","Thirteen",2802,44,2700,5,4,1,4,44,3,37,4,44
"Portsmouth","740014","Fourteen",3125,152,2921,13,8,2,10,19,9,23,13,45
"Portsmouth","740016","Sixteen",3669,1451,2033,30,47,13,49,46,38,41,60,139
"Portsmouth","740017","Seventeen",4627,1930,2456,61,65,8,73,34,102,18,76,196
"Portsmouth","740019","Nineteen",1839,1183,557,20,34,9,20,16,37,3,16,56
"Portsmouth","740020","Twenty",2270,823,1373,20,17,3,24,10,21,18,23,62
"Portsmouth","740021","Twenty-One",1904,49,1823,4,3,2,16,7,0,12,12,24
"Portsmouth","740022","Twenty-Two",3103,1779,1187,38,47,3,38,11,55,3,40,98
"Portsmouth","740023","Twenty-Three",2802,2319,315,33,65,1,49,20,46,3,54,103
"Portsmouth","740024","Twenty-Four",2527,1196,1215,30,44,13,13,16,26,19,16,61
"Portsmouth","740025","Twenty-Five",2603,1722,810,26,26,0,13,6,33,8,9,50
"Portsmouth","740026","Twenty-Six",2544,44,2455,8,6,1,9,21,2,14,9,25
"Portsmouth","740027","Twenty-Seven",3921,266,3340,10,45,13,219,28,33,24,221,278
"Portsmouth","740028","Twenty-Eight",3042,65,2919,15,4,0,14,25,1,8,17,26
"Portsmouth","740029","Twenty-Nine",1698,1454,158,11,42,13,12,8,25,6,16,47
"Portsmouth","740030","Thirty",2858,2444,265,76,45,3,12,13,45,6,16,67
"Portsmouth","740031","Thirty-One",4616,2281,2150,30,67,10,35,43,67,48,50,165
"Portsmouth","740032","Thirty-Two",1830,1379,396,14,16,5,15,5,16,2,8,26
"Portsmouth","740033","Thirty-Three",1771,1658,56,27,15,1,12,2,37,0,11,48
"Portsmouth","740034","Thirty-Four",2119,1836,225,3,38,9,4,4,30,0,3,33
"Portsmouth","740035","Thirty-Five",2914,2133,610,23,80,14,22,32,49,13,35,97
"Portsmouth","740036","Thirty-Six",4933,3351,1302,52,149,3,36,40,91,34,44,169
"Portsmouth","740037","Thirty Seven",4632,2008,2358,32,130,4,40,60,78,57,56,191
"Portsmouth","740038","Thirty Eight",6158,1180,4694,53,73,9,70,79,68,68,81,217
"Portsmouth","740039","Thirty Nine",4983,1776,2954,18,114,2,40,79,69,50,50,169
"Radford","750001","East",9829,8625,732,47,252,11,124,38,163,11,121,295
"Radford","750002","West One",2955,2442,416,10,31,1,35,20,13,2,27,42
"Radford","750003","West Two",3624,3206,321,25,35,1,22,14,22,8,18,48
"Richmond City","760101","101",5226,4642,263,16,225,6,60,14,108,16,57,181
"Richmond City","760102","102",1536,1299,206,0,16,0,12,3,8,2,4,14
"Richmond City","760104","104",2352,2289,30,1,30,0,2,0,13,2,2,17
"Richmond City","760105","105",2216,2068,66,11,59,1,11,0,36,1,15,52
"Richmond City","760106","106",2378,2319,24,11,16,1,7,0,7,2,0,9
"Richmond City","760111","111",2014,1900,58,7,36,1,11,1,30,2,5,37
"Richmond City","760112","112",1594,1456,65,10,29,0,29,5,18,0,23,41
"Richmond City","760113","113",2631,2277,161,15,99,6,62,11,66,2,56,124
"Richmond City","760114","114",3388,3029,145,27,97,0,77,13,62,14,86,162
"Richmond City","760203","203",2002,1506,435,5,30,0,13,13,13,3,10,26
"Richmond City","760204","204",2980,2391,377,24,119,3,45,21,57,2,48,107
"Richmond City","760206","206",2797,1921,579,14,201,0,52,30,50,10,55,115
"Richmond City","760207","207",3182,2906,106,13,123,1,24,9,57,5,30,92
"Richmond City","760208","208",3252,2902,123,20,177,4,21,5,65,2,26,93
"Richmond City","760211","211",5295,2683,1197,13,1224,9,94,75,107,42,104,253
"Richmond City","760212","212",2700,45,2620,6,2,0,2,25,3,9,2,14
"Richmond City","760213","213",4345,1760,2111,25,310,3,77,59,81,38,79,198
"Richmond City","760301","301",2299,224,2022,10,1,1,13,28,9,11,20,40
"Richmond City","760302","302",2087,511,1512,13,23,0,14,14,8,18,10,36
"Richmond City","760303","303",1505,140,1313,10,7,0,6,29,1,16,10,27
"Richmond City","760304","304",3062,131,2875,10,3,0,4,39,6,21,13,40
"Richmond City","760305","305",2270,277,1908,10,22,1,7,45,13,23,8,44
"Richmond City","760306","306",1813,189,1550,8,10,5,15,36,7,31,18,56
"Richmond City","760307","307",2161,1439,637,13,53,1,15,3,19,3,11,33
"Richmond City","760308","308",2245,1603,586,6,29,0,15,6,12,9,10,31
"Richmond City","760309","309",1788,1505,267,5,6,0,1,4,13,0,0,13
"Richmond City","760402","402",4048,3327,593,17,68,2,22,19,43,2,29,74
"Richmond City","760404","404",4700,2019,2375,30,130,2,99,45,75,33,118,226
"Richmond City","760409","409",4051,3038,819,15,93,4,42,40,59,10,45,114
"Richmond City","760410","410",4593,2564,1670,32,93,4,186,44,126,35,184,345
"Richmond City","760412","412",3104,1090,1765,17,86,2,101,43,54,50,121,225
"Richmond City","760413","413",3308,2836,374,15,54,4,15,10,37,3,21,61
"Richmond City","760501","501",2561,1555,867,14,83,1,26,15,38,6,27,71
"Richmond City","760503","503",3518,1116,2301,18,44,2,13,24,25,19,13,57
"Richmond City","760504","504",5086,2801,1841,31,293,5,78,37,71,18,68,157
"Richmond City","760505","505",2793,1895,415,21,378,4,46,34,80,22,59,161
"Richmond City","760508","508",1541,1181,249,13,75,0,7,16,28,2,14,44
"Richmond City","760509","509",3692,466,3056,18,37,1,72,42,23,42,82,147
"Richmond City","760510","510",3456,743,2624,6,16,4,39,24,24,11,35,70
"Richmond City","760602","602",6046,299,5637,11,21,4,17,57,61,15,19,95
"Richmond City","760603","603",2408,161,2190,8,13,1,7,28,6,13,11,30
"Richmond City","760604","604",2501,154,2301,8,6,3,12,17,4,21,14,39
"Richmond City","760606","606",3177,121,3005,10,11,0,7,23,8,23,9,40
"Richmond City","760607","607",2176,1192,654,13,245,2,42,28,39,17,38,94
"Richmond City","760609","609",2140,768,1252,17,39,7,31,26,32,12,39,83
"Richmond City","760610","610",3633,176,3381,15,9,0,19,33,8,32,15,55
"Richmond City","760701","701",3872,38,3774,10,4,0,15,31,2,29,17,48
"Richmond City","760702","702",1604,56,1517,10,3,0,6,12,3,5,7,15
"Richmond City","760703","703",3315,219,2996,16,19,0,20,45,7,12,22,41
"Richmond City","760705","705",2011,556,1404,8,17,0,10,16,16,6,11,33
"Richmond City","760706","706",4574,759,3685,23,20,2,45,40,22,37,42,101
"Richmond City","760707","707",5662,3471,1767,34,300,3,57,30,105,19,57,181
"Richmond City","760802","802",2692,133,2490,8,9,0,34,18,7,26,30,63
"Richmond City","760806","806",5989,1017,3912,68,30,17,872,73,259,57,926,1242
"Richmond City","760810","810",3659,773,2133,35,91,14,583,30,217,27,630,874
"Richmond City","760811","811",3985,620,3137,14,55,1,95,63,39,42,107,188
"Richmond City","760812","812",4629,1077,2953,34,64,14,446,41,200,31,476,707
"Richmond City","760814","814",2773,361,1984,24,7,5,364,28,78,17,385,480
"Richmond City","760902","902",3662,436,1576,30,1,21,1573,25,256,39,1631,1926
"Richmond City","760903","903",6486,1117,4376,46,52,13,830,52,224,52,830,1106
"Richmond City","760908","908",2592,354,2102,18,22,4,58,34,37,29,71,137
"Richmond City","760909","909",3085,583,2087,12,42,2,334,25,95,31,352,478
"Richmond City","760910","910",4184,621,2651,38,57,0,773,44,165,59,797,1021
"Richmond City","760911","911",1790,183,1474,4,41,2,72,14,33,5,81,119
"Roanoke City","770001","Highland No. 1",3245,1494,1523,25,66,0,77,60,50,24,97,171
"Roanoke City","770002","Highland No. 2",3095,2376,527,34,84,3,57,14,59,16,61,136
"Roanoke City","770005","Jefferson No. 1",6112,4800,937,43,94,9,180,49,145,18,175,338
"Roanoke City","770007","Jefferson-Riverdale",4228,3545,493,48,47,5,83,7,102,19,75,196
"Roanoke City","770008","Jefferson No. 2",1982,1770,152,13,32,1,9,5,26,2,9,37
"Roanoke City","770009","Tinker",5736,4379,835,37,120,2,332,31,119,18,343,480
"Roanoke City","770010","Williamson Road No. 1",2703,2072,427,18,79,0,91,16,78,2,87,167
"Roanoke City","770011","Williamson Road No. 2",1520,1243,133,13,66,0,52,13,47,1,60,108
"Roanoke City","770012","Williamson Road No. 3",2650,1149,1248,17,77,7,112,40,75,21,128,224
"Roanoke City","770013","Williamson Road No. 4",2014,1233,667,9,15,0,82,8,103,14,81,198
"Roanoke City","770014","Williamson Road No. 5",3124,2038,558,31,98,4,373,22,458,33,400,891
"Roanoke City","770015","Williamson Road No. 6",2161,1730,224,9,87,2,105,4,40,5,106,151
"Roanoke City","770016","Lincoln Terrace",2272,389,1795,10,12,0,36,30,35,9,48,92
"Roanoke City","770017","Monterey",3757,2947,457,31,158,4,142,18,125,14,136,275
"Roanoke City","770018","Peters Creek",6011,2278,3350,29,100,5,220,29,143,11,216,370
"Roanoke City","770019","Melrose",2788,288,2350,7,30,1,79,33,19,16,90,125
"Roanoke City","770020","Eureka Park",2481,147,2283,5,16,0,17,13,14,24,18,56
"Roanoke City","770021","Villa Heights",4950,669,4045,20,105,5,67,39,64,60,80,204
"Roanoke City","770022","Washington Heights",6580,2767,3534,16,92,1,130,40,162,65,119,346
"Roanoke City","770023","Westside",2415,771,1589,2,14,0,20,19,44,15,19,78
"Roanoke City","770024","Raleight Court No. 1",2970,2355,496,19,54,1,35,10,38,14,37,89
"Roanoke City","770026","Raleigh Court No. 2",2494,2029,262,12,88,13,82,8,101,3,82,186
"Roanoke City","770027","Raleigh Court No. 3",1969,1750,120,16,49,1,29,4,37,1,34,72
"Roanoke City","770028","Raleigh Court No. 4",1472,1398,34,2,26,0,9,3,8,0,11,19
"Roanoke City","770029","Raleigh Court No. 5",1255,1214,20,4,10,0,6,1,20,0,3,23
"Roanoke City","770030","Wasena",1687,1448,149,8,37,0,33,12,26,1,31,58
"Roanoke City","770031","Fishburn Park",1968,1655,206,13,66,0,19,9,36,1,22,59
"Roanoke City","770032","Grandin Court",1689,1597,27,13,36,1,9,6,25,0,9,34
"Roanoke City","770033","South Roanoke No. 1",1802,1753,21,1,21,0,3,3,8,3,3,14
"Roanoke City","770034","South Roanoke No. 2",2676,2437,163,7,58,1,6,4,30,5,7,42
"Roanoke City","770035","Lee-Hi",3468,3205,155,23,69,1,8,7,31,5,25,61
"Roanoke City","770037","Garden City",3758,3417,207,31,72,5,14,12,33,3,9,45
"Salem","775001","North Salem No. 2",3500,3197,169,27,56,0,50,1,22,5,37,64
"Salem","775002","Conehurst",2054,1485,507,12,19,1,26,4,22,8,22,52
"Salem","775003","Beverly Heights",1390,1308,27,5,37,3,10,0,6,0,10,16
"Salem","775004","West Salem",1987,1872,36,11,57,0,11,0,11,0,7,18
"Salem","775005","North Salem No. 1",3131,2659,348,12,53,0,53,6,39,3,54,96
"Salem","775006","South Salem No. 1",2007,1637,266,19,38,0,40,7,17,4,44,65
"Salem","775007","South Salem No. 2",2413,2269,65,15,31,1,29,3,29,8,35,72
"Salem","775008","East Salem",1633,1407,133,6,20,0,63,4,24,1,67,92
"Salem","775009","South Side Hills",3187,3025,90,18,37,0,14,3,17,0,16,33
"Salem","775010","Hidden Valley",3500,3013,305,9,94,1,62,16,32,5,56,93
"Staunton","790101","Ward No. 1",5806,4658,923,26,84,6,77,32,94,9,66,169
"Staunton","790201","Ward No. 2",7047,5894,974,46,39,3,62,29,79,5,50,134
"Staunton","790301","Ward No. 3",4213,3778,340,14,35,2,31,13,54,4,33,91
"Staunton","790401","Ward No. 4",3398,2890,447,7,19,0,23,12,22,1,23,46
"Staunton","790501","Ward No. 5",3282,2654,507,17,67,0,31,6,41,10,22,73
"Suffolk","800102","Driver",8339,6043,1777,60,328,6,75,50,158,34,78,270
"Suffolk","800103","Harbour View",4402,2102,1992,22,171,9,52,54,111,58,62,231
"Suffolk","800104","Bennetts Creek",3812,2655,838,9,245,8,20,37,56,6,27,89
"Suffolk","800201","Ebenezer",2239,1912,243,7,58,3,10,6,33,0,13,46
"Suffolk","800202","Chuckatuck",2475,1701,714,21,28,0,6,5,18,9,6,33
"Suffolk","800203","King's Fork",8502,4749,3270,43,233,3,134,70,158,45,137,340
"Suffolk","800301","White Marsh",4225,429,3705,15,25,0,20,31,25,18,18,61
"Suffolk","800302","John F. Kennedy",4895,2015,2746,24,25,3,44,38,48,13,57,118
"Suffolk","800303","Cypress Chapel",757,573,163,12,2,2,5,0,4,0,4,8
"Suffolk","800401","Airport",1668,1099,533,13,11,1,5,6,15,4,7,26
"Suffolk","800402","Whaleyville",2726,2238,428,23,23,1,7,6,16,6,8,30
"Suffolk","800403","Southside",4829,389,4349,18,11,4,33,25,27,22,46,95
"Suffolk","800501","Kilby's Mill",4423,3304,977,33,60,5,13,31,66,13,16,95
"Suffolk","800502","Holland",2399,1840,512,8,16,1,7,15,15,3,15,33
"Suffolk","800503","Holy Neck",1987,1277,648,18,10,1,13,20,21,6,14,41
"Suffolk","800504","Lake Cohoon",1674,1424,211,18,14,0,2,5,15,1,1,17
"Suffolk","800601","Lakeside",4376,2106,2167,23,23,1,35,21,52,24,39,115
"Suffolk","800602","Olde Towne",1360,599,719,7,8,6,16,5,12,6,21,39
"Suffolk","800603","Elephants Fork/Westhaven",3324,1927,1316,11,38,4,17,11,45,5,15,65
"Suffolk","800701","Hollywood",1813,46,1745,6,5,1,0,10,0,8,1,9
"Suffolk","800703","Nansemond River",5323,2604,2445,39,134,2,53,46,90,21,67,178
"Suffolk","800705","Yeates",9037,3165,5269,58,250,12,181,102,178,95,203,476
"Virginia Beach","810001","North Beach",4391,4154,85,27,82,3,33,7,60,5,41,106
"Virginia Beach","810002","South Beach",5516,4331,752,52,170,9,153,49,187,20,189,396
"Virginia Beach","810003","Ocean Lakes",6974,5417,936,53,333,14,153,68,336,32,171,539
"Virginia Beach","810004","Linkhorn",4914,4195,414,25,116,7,116,41,122,15,128,265
"Virginia Beach","810005","Seatack",5987,3216,1974,78,186,12,436,85,197,44,470,711
"Virginia Beach","810006","Alanton",4300,3994,131,13,124,5,17,16,85,1,19,105
"Virginia Beach","810007","Kingston",2506,2367,18,4,99,0,15,3,50,0,18,68
"Virginia Beach","810008","London Bridge",5566,4205,875,53,243,11,131,48,168,49,147,364
"Virginia Beach","810009","Trantwood",3576,3349,57,26,95,2,37,10,58,2,35,95
"Virginia Beach","810010","Great Neck",4311,4008,47,22,201,6,20,7,92,1,26,119
"Virginia Beach","810011","Cape Henry",4913,4345,349,20,84,16,67,32,153,23,83,259
"Virginia Beach","810012","Plaza",5585,3287,1717,43,252,12,185,89,171,53,207,431
"Virginia Beach","810013","Mt.Trashmore",6066,4415,958,68,337,28,190,70,202,47,196,445
"Virginia Beach","810014","Malibu",4747,3794,596,41,193,17,84,22,146,28,105,279
"Virginia Beach","810015","Old Donation",5616,3922,1117,72,298,15,138,54,211,45,169,425
"Virginia Beach","810016","Aragona",7280,4091,2304,75,382,17,318,93,218,68,365,651
"Virginia Beach","810017","Ocean Park",3036,2850,50,17,79,1,32,7,48,0,30,78
"Virginia Beach","810018","Thoroughgood",4626,3741,396,29,380,2,38,40,138,8,44,190
"Virginia Beach","810019","Lake Smith",2297,1877,286,8,82,2,18,24,51,4,29,84
"Virginia Beach","810020","Bayside",2361,1786,297,28,120,4,99,27,112,9,126,247
"Virginia Beach","810021","Davis Corner",6128,2424,2914,61,473,8,144,104,145,74,171,390
"Virginia Beach","810022","Point O' View",3344,2519,558,30,156,6,52,23,101,22,61,184
"Virginia Beach","810023","Arrowhead",4716,3509,789,68,229,12,75,34,140,31,84,255
"Virginia Beach","810024","Larkspur",3232,2178,728,18,188,11,76,33,96,27,83,206
"Virginia Beach","810025","Avalon",4587,3536,690,27,264,3,43,24,123,16,35,174
"Virginia Beach","810026","Fairfield",3299,2527,452,10,268,3,24,15,77,0,28,105
"Virginia Beach","810027","Providence",3920,3054,398,26,377,7,29,29,106,10,47,163
"Virginia Beach","810028","Thalia",2885,2427,295,26,90,10,24,13,91,5,22,118
"Virginia Beach","810029","Holland",7820,3884,2645,66,658,26,377,164,312,113,434,859
"Virginia Beach","810030","Redwing",7580,5762,1183,66,257,27,197,88,245,35,244,524
"Virginia Beach","810031","Sigma",4946,4555,124,27,196,3,29,12,116,11,33,160
"Virginia Beach","810032","Creeds",1765,1614,111,5,29,1,0,5,32,0,0,32
"Virginia Beach","810033","Capps Shop",2014,1910,35,33,22,0,10,4,40,1,20,61
"Virginia Beach","810034","Blackwater",1219,1060,109,16,19,0,8,7,11,0,10,21
"Virginia Beach","810035","Courthouse",3833,3183,322,10,261,12,25,20,83,7,29,119
"Virginia Beach","810036","Windsor Oaks",6507,3929,1822,46,398,8,188,116,236,77,218,531
"Virginia Beach","810037","Chesapeake Beach",8310,5831,1560,133,298,42,331,115,422,54,381,857
"Virginia Beach","810038","Witchduck",4577,3961,265,19,289,2,26,15,84,10,27,121
"Virginia Beach","810039","Pembroke",6005,4260,1049,56,389,9,180,62,217,54,179,450
"Virginia Beach","810040","Bonney",3442,2590,481,51,186,9,106,19,79,12,113,204
"Virginia Beach","810041","College Park",3515,1384,1800,38,138,5,71,79,83,49,99,231
"Virginia Beach","810042","Brandon",4823,2871,1254,35,475,12,115,61,131,40,129,300
"Virginia Beach","810043","Bellamy",5233,2559,1563,36,789,7,177,102,183,50,215,448
"Virginia Beach","810044","Centerville",4777,3235,739,30,635,6,91,41,127,9,80,216
